review_id,user_url,username,stars,time,text
ChdDSUhNMG9nS0VJQ0FnSURaa0x6Wi1BRRAB,https://www.google.com/maps/contrib/106274362806069450057/reviews?hl=es-419,,5,Hace 2 años,Buen lugar para disfrutar con amigos y divertirse. Se visitó en Día de semana Tiempo de espera Hasta 10 min Reservas recomendadas No
ChZDSUhNMG9nS0VJQ0FnSUNlNTRDWExnEAE,https://www.google.com/maps/contrib/115344739139146456516/reviews?hl=es-419,,4,Hace 3 años,Ideal para que niños y adultos se diviertan! Lo malo es que obligan al usuario a usar mascarilla cuando ya por ley NO es obligatoria.
ChZDSUhNMG9nS0VJQ0FnSUMtdXNEQ1J3EAE,https://www.google.com/maps/contrib/102073462528016991377/reviews?hl=es-419,,3,Hace 2 años,"Mis hijos se la pasaron muy bien, a mi no me gustó pues solo reguetón se escucha, me hubiera gustado un poco más de variedad de música."
ChdDSUhNMG9nS0VJQ0FnSUNPd0t6emt3RRAB,https://www.google.com/maps/contrib/114170552380267529604/reviews?hl=es-419,,5,Hace 3 años,"Un lugar para ejercitar de forma poco convencional, tienen buen manejo de la cantidad de gente que llega, no hay que esperar mucho para ingresar a las actividades y la variedad que presenta permite no aburrirse."
ChZDSUhNMG9nS0VJQ0FnSURNek9XX1l3EAE,https://www.google.com/maps/contrib/114798301869969292418/reviews?hl=es-419,,4,Hace 5 años,"Un muy buen lugar para traer a tus hijos hiper activos, si eres padre, y tienes un hijo así y lo traes aquí, déjame decirte de que regreso a casa se quedarán rendidos en sus camas😂😂 tiene bonitas actividades, eso si, trae buen presupuesto por si deseas comer aquí, porque si no tienes sky socks, agrega 20 quetzales por persona más a tu presupuesto"
ChdDSUhNMG9nS0VJQ0FnSURnOF9iY29nRRAB,https://www.google.com/maps/contrib/118066281227091353757/reviews?hl=es-419,,5,Editado Hace 7 años,"Muy buen lugar para recrearse, cuenta con 8 areas diferentes para disfrutar. Precios muy accesibles y mejor si disfrutan la promoción de lunes y martes 2 horas por Q75, los calcetines o skysocks tienen costo adicional de Q17 y se pueden volver a utilizar la proxima vez que vengan."
ChdDSUhNMG9nS0VJQ0FnSURJOGZqUzZBRRAB,https://www.google.com/maps/contrib/104065808117657534146/reviews?hl=es-419,,1,Hace 6 años,Al llegar al lugar indique que era el cumple de mi hijo me dijieron que me cantarían el happy birthday pues por el es que estiy aquí que paso después al momento de cobrarme la cajera me dijo que debía de pagar el pastel y que los cumpleañeros no tenían derecho si estoy aquí vuelvo y repito es por el porque el lugar cuando vine que eran lasb12:00 horas las luces apagadas cero ambiente Así que señores mal ambiente mal servicio y música del evangelio acaso es una iglesia que horror de lugar
ChZDSUhNMG9nS0VJQ0FnSURlb0lLQVd3EAE,https://www.google.com/maps/contrib/110688711262451110086/reviews?hl=es-419,,5,Hace 3 años,"Buenísima experiencia divertido, un poco inseguro porque fuimos en la noche y no se distingue bien a los niños de lejos, y tampoco habían lugares para que los adultos esperaramos"
ChRDSUhNMG9nS0VJQ0FnSURJc2FjdhAB,https://www.google.com/maps/contrib/101741133286640671073/reviews?hl=es-419,,4,Hace 6 años,"Super para llevar a los niños a divertirse. El precio, a mi criterio esta un poquito alto, pero no conosco tantos lugares para hacer una mejor comparación. Buen servicio y me la pase alegre :)"
ChZDSUhNMG9nS0VJQ0FnSUNFbklPLUJnEAE,https://www.google.com/maps/contrib/107331846985336606792/reviews?hl=es-419,,4,Hace 6 años,"Nos gusta la experiencia, sin embargo creo que podrían crear horarios especiales para niños más pequeños. Ya que hay adultos.y jóvenes saltando a la vez que los niños pequeños, por lo que puede ser peligroso para los pequeños."
ChdDSUhNMG9nS0VJQ0FnSUNhc3NYTnRnRRAB,https://www.google.com/maps/contrib/105401951077846373443/reviews?hl=es-419,,5,Editado Hace 4 años,Un experiecia muy interesante y agradable para mí hija
ChZDSUhNMG9nS0VJQ0FnSURLNUszU1RREAE,https://www.google.com/maps/contrib/117913049797306843877/reviews?hl=es-419,,3,Hace 4 años,"Está bonito para que mis angelitos y adultos quemen calorías ahora está pandemia, pero que caro se puso jeje, les dejo el WhatsApp de ellos en línea hay mejores promociones +502 3149 2289"
ChZDSUhNMG9nS0VJQ0FnSUNEZ2VucGVnEAE,https://www.google.com/maps/contrib/107701486753525682503/reviews?hl=es-419,,5,Hace un año,Es increíble el lugar Hay buenos juegos Atienden bien Y hay variedad Se visitó en Día de semana Tiempo de espera Sin espera Reservas recomendadas Sí
ChdDSUhNMG9nS0VJQ0FnSUNlalotajRnRRAB,https://www.google.com/maps/contrib/115059932594412308873/reviews?hl=es-419,,4,Hace 3 años,Muy bonito lugar. Buena atención. Menúes variados. Excelente idea para celebrar cumpleaños.
ChdDSUhNMG9nS0VJQ0FnSURTNVlpS3l3RRAB,https://www.google.com/maps/contrib/105707854685264268055/reviews?hl=es-419,,5,Hace 4 años,"Mis hijas pequeñas y mis nietos se divirtieron en grande, hicieron sano ejercicio con mucha seguridad y supervision por parte de los encargados y por supuesto la familia."
ChdDSUhNMG9nS0VJQ0FnSUNLazl6YWpnRRAB,https://www.google.com/maps/contrib/100526051640429881638/reviews?hl=es-419,,1,Hace 4 años,Pésimos en servicio. Hace unos días escribí para consultar sobre unos datos. Esta es la hora en que no recibo respuesta y sólo dejaron en visto mi mensaje. Llamé y no respondieron. Al parecer de empleados contratan patojos sin educación. Mal muy mal.
ChZDSUhNMG9nS0VJQ0FnSURXcU9UVkx3EAE,https://www.google.com/maps/contrib/115494025931607416100/reviews?hl=es-419,,4,Hace 3 años,Me parece algo caro pagar Q130 por una niña de 3 años que no tarda ni una hora en aburrirse y cansarse de saltar. Deberían de poner precios diferenciados por edades.
ChdDSUhNMG9nS0VJQ0FnSUNYNDhqaHN3RRAB,https://www.google.com/maps/contrib/118211717821349853155/reviews?hl=es-419,,5,Hace 11 meses,Excelente lugar para grandes y pequeños Tiempo de espera Sin espera Reservas recomendadas No
ChdDSUhNMG9nS0VJQ0FnSURwcjUyUTdnRRAB,https://www.google.com/maps/contrib/102436470042840561213/reviews?hl=es-419,,5,Hace 2 años,Experiencia única
ChZDSUhNMG9nS0VJQ0FnSUMwaXRtalhnEAE,https://www.google.com/maps/contrib/101297083750291183903/reviews?hl=es-419,,5,Hace 6 años,"Muy entretenido y agradable, sobre todo si lo visitas con la familia. Ideal para que los chicos jueguen y descarguen energía dentro de un ambiente controlado."
ChdDSUhNMG9nS0VJQ0FnSURVNDg3cF93RRAB,https://www.google.com/maps/contrib/118001011527740276644/reviews?hl=es-419,,5,Editado Hace 3 años,"Buen servicio, cantidad de personas considerable para ir con niños. Lo único que cambiaría es la mascarilla que proporcionan. Buen servicio de alimentos."
ChZDSUhNMG9nS0VJQ0FnSUNvbWFqRlRnEAE,https://www.google.com/maps/contrib/106231283189852247236/reviews?hl=es-419,,5,Hace 6 años,Un lugar familiar de sana diversión. Tienen área para fiestas. Los menús son variados y ricos. El personal es muy amable. Tienen buenas promociones
ChZDSUhNMG9nS0VJQ0FnSUQyM3IyaVdREAE,https://www.google.com/maps/contrib/113239964030046392937/reviews?hl=es-419,,5,Hace 3 años,"Excelente lugar para pasarlo en familia. Muy divertido, ofrece entretenimiento sano."
ChdDSUhNMG9nS0VJQ0FnSUR2OWZiSG13RRAB,https://www.google.com/maps/contrib/100054834796667727825/reviews?hl=es-419,,1,Hace 9 meses,Valen verg solo hay 3 persona's atendiendo para todo el lugar
ChdDSUhNMG9nS0VJQ0FnSUNVMC1XTnRBRRAB,https://www.google.com/maps/contrib/112522437955257355012/reviews?hl=es-419,,2,Hace 6 años,"Musica estridente como discoteca, personas maleducadas que no respetan el sistema de turnos, comida chatarra y olor a plástico. Mi hijo lo disfruto un rato y yo lo odie cada segundo."
ChdDSUhNMG9nS0VJQ0FnSURVd3VHNHdBRRAB,https://www.google.com/maps/contrib/105597558043383153652/reviews?hl=es-419,,4,Editado Hace 3 años,Es un lugar ideal para que los niños y jóvenes puedan liberar toda la energía guardada! Únicamente mejorar el área de mesas de la parte superior.
ChdDSUhNMG9nS0VJQ0FnSUMtcHN2Ym13RRAB,https://www.google.com/maps/contrib/102650135880255513060/reviews?hl=es-419,,5,Hace 2 años,"Un lugar diferente para pasar el rato, las instalaciones se encuentran limpias y hay personal atento para el cumplimiento de la normas. Diversión para niños y adultos"
ChdDSUhNMG9nS0VJQ0FnSUN5MDlMNV9RRRAB,https://www.google.com/maps/contrib/104986539956891322296/reviews?hl=es-419,,4,Hace 4 años,"Muy divertido, muy seguro y limpio. Lo único que faltó es que tuvieran una atracción disponible por mantenimiento. Todo bien 👍…"
ChdDSUhNMG9nS0VJQ0FnSURCeWFqUjB3RRAB,https://www.google.com/maps/contrib/109323431137991121830/reviews?hl=es-419,,4,Hace 2 años,"Buen lugar para los niños, sin embargo, el servicio del personal es deficiente e incluso pésimo, personal con mala actitud e irrespetuosos"
ChdDSUhNMG9nS0VJQ0FnSUN5eHBYTHB3RRAB,https://www.google.com/maps/contrib/100005111097954359815/reviews?hl=es-419,,5,Hace 4 años,Gran lugar para ir a quemar energía
ChZDSUhNMG9nS0VJQ0FnSURPem96dU9nEAE,https://www.google.com/maps/contrib/114407006216460036520/reviews?hl=es-419,,5,Hace 3 años,Es un lugar agradable y cuenta con medidas de seguridad. Es entretenimiento sano para toda la familia.
ChZDSUhNMG9nS0VJQ0FnSURhMks2c1BnEAE,https://www.google.com/maps/contrib/103593522955647547255/reviews?hl=es-419,,4,Hace 4 años,"Bonito lugar para pasarla bien en familia, solo el personal es un poco pesado en su atención, pero todo lo demás bien."
ChZDSUhNMG9nS0VJQ0FnSUQtdXFIYkRnEAE,https://www.google.com/maps/contrib/106494795219008091080/reviews?hl=es-419,,5,Hace 2 años,"Muy bonito el lugar, hay muchos juegos de trampolines, es un lugar bien ambientado y la gente no es grosera y es buena onda, los de las instalaciones son muy amables y demas."
ChZDSUhNMG9nS0VJQ0FnSUMyc0puOUF3EAE,https://www.google.com/maps/contrib/101418518082324308972/reviews?hl=es-419,,5,Hace 3 años,"Excelente experiencia, y la fiesta de luces neón sin palabras. Diversión asegurada, el personal da buen servicio"
ChdDSUhNMG9nS0VJQ0FnSUQwMnZYVXZ3RRAB,https://www.google.com/maps/contrib/115016494237353705850/reviews?hl=es-419,,4,Hace 5 años,Para ser un lugar de diversión me hace falta creatividad en los juegos adicional tiene espacios muertos que bien pueden ser utilizados de mejor manera para que más personas se diviertan sin la restricción de número de personas dentro de cada cama elástica
ChZDSUhNMG9nS0VJQ0FnSUR3OExtTlh3EAE,https://www.google.com/maps/contrib/111311259041578381417/reviews?hl=es-419,,5,Hace 6 años,Excelente lugar para pasarla bien en familia o amigos. Divertido y pase una buena experencia.
ChZDSUhNMG9nS0VJQ0FnSURVc3BlYWNBEAE,https://www.google.com/maps/contrib/111243081876899452427/reviews?hl=es-419,,5,Hace 6 años,"Lugar divertido, un poco caro pero lo disfrutamos mucho. La mayoría de los trabajadores son amables. Es limpio el lugar y bonito."
ChdDSUhNMG9nS0VJQ0FnSUNvbUt2Z3hBRRAB,https://www.google.com/maps/contrib/106704181658482964841/reviews?hl=es-419,,2,Editado Hace 6 años,"Los encargado de los juegos son muy enojados. Yo escuche a mis espaldas que dijeron ""es que son necios estos patojos mul**"" Pesimos servicios Mi visita fue el dia 18 de enero a las 3 de la tarde"
ChZDSUhNMG9nS0VJQ0FnSUNLcHB2S0pREAE,https://www.google.com/maps/contrib/112246840029437588021/reviews?hl=es-419,,5,Hace 4 años,"Un lugar bastante divertido si tienes buena condición física, ya que se trata de saltar todo el rato, los alimentos bastante ricos aunque el precio algo elevados"
ChZDSUhNMG9nS0VJQ0FnSUNPZ29xOVdREAE,https://www.google.com/maps/contrib/101749929086471059451/reviews?hl=es-419,,5,Hace 3 años,"Uy ayer estuvimos ahí Que bonita experiencia Gracias a la invitación del cumpleaños de Camilla Mmmm vivimos una experiencia increíble El saltar a otro nivel EA real ja , nonse siente el tiempo 😁😁😁"
ChdDSUhNMG9nS0VJQ0FnSURocTRPdnF3RRAB,https://www.google.com/maps/contrib/100584407613120919547/reviews?hl=es-419,,4,Hace 2 años,Excelente lugar solo el precio de las bebidas es demasiado caro : 2 hidratantes y 2 agua pura a Q70.00
ChZDSUhNMG9nS0VJQ0FnSURHcE1hSUdREAE,https://www.google.com/maps/contrib/108025602838381181904/reviews?hl=es-419,,5,Hace 3 años,"Limpio y ordenado además de divertido, buena comida y personal agradable. Con todas las medidas de bioseguridad desde la entrada hasta la salida."
ChZDSUhNMG9nS0VJQ0FnSURteHFMVlJBEAE,https://www.google.com/maps/contrib/104943135377891297067/reviews?hl=es-419,,5,Hace 3 años,Excelente lugar.. atención profesional ✅.. el personal muy agradable.. y sano.. haciendo ejercicios en un ambiente sano.
ChdDSUhNMG9nS0VJQ0FnSUN3OWJuUXlnRRAB,https://www.google.com/maps/contrib/107022523718202844023/reviews?hl=es-419,,3,Hace 7 años,"Tienen lugares para celebrar fiestas de cumpleaños.. las instalaciones están dedicadas para saltar y hacer combate sin embargo el mobiliario es incómodo y la atención no es tan buena para los ""no jumpers"""
ChdDSUhNMG9nS0VJQ0FnSURKeUtYc3dnRRAB,https://www.google.com/maps/contrib/112757940443764176273/reviews?hl=es-419,,4,Hace 2 años,"Divertido lugar para ir con familia o amigos, ideal para celebrar cumpleaños Se visitó en Fin de semana Tiempo de espera Sin espera Reservas recomendadas Sí"
ChZDSUhNMG9nS0VJQ0FnSUR5N19fVk1BEAE,https://www.google.com/maps/contrib/115137903031705905061/reviews?hl=es-419,,5,Hace 4 años,"Muy bonito lugar para di sesión de niños, excelentes hamburguesas y papitas. Solo que no explican que las hamburguesas incluyen papás y compré adicional."
ChdDSUhNMG9nS0VJQ0FnSURrN3VLTy1RRRAB,https://www.google.com/maps/contrib/101530553762539690598/reviews?hl=es-419,,4,Hace 6 años,"Excelente lugar para los niños, poco espacio para esperar y las personas apartan mesas y sillas que ni siquiera utilizan por lo que hay que esperar de pie"
ChdDSUhNMG9nS0VJQ0FnSURJbWVuOHdBRRAB,https://www.google.com/maps/contrib/109697209719992233410/reviews?hl=es-419,,5,Hace 6 años,"La mejor opción para un entretenimiento en Familia y para todas las edades ! Sin tener que salir de la ciudad. Cuentan con parqueo amplio , buenos precios y personal bien amable"
ChdDSUhNMG9nS0VJQ0FnSUMtaEphT3VRRRAB,https://www.google.com/maps/contrib/113592093299208824541/reviews?hl=es-419,,4,Hace 2 años,"Muy divertido , hay para gastar las energías , la música, las pizzas todo estuvo genial"
ChZDSUhNMG9nS0VJQ0FnSURPbHJuVmRBEAE,https://www.google.com/maps/contrib/108774396506696160055/reviews?hl=es-419,,4,Hace 3 años,"A mis sobrinos les gusta muchisimo ir a divertirse y comer pizza,, pero los baños estaban muy sucios"
ChdDSUhNMG9nS0VJQ0FnSURSMjhHdGdRRRAB,https://www.google.com/maps/contrib/115014261429683499462/reviews?hl=es-419,,5,Hace 2 años,"Excelente lugar, instalaciones muy bien cuidadas y excelente ambiente para saltar."
ChZDSUhNMG9nS0VJQ0FnSUNrMXJ5ZGRnEAE,https://www.google.com/maps/contrib/108796682276491436730/reviews?hl=es-419,,5,Hace 6 años,Buena comida. Muy limpio. Excelentes instalaciones. Amplio parqueo. Mínimo Q300 o Q400 para pasarla muy feliz con la familia.
ChZDSUhNMG9nS0VJQ0FnSURvNnNDUktBEAE,https://www.google.com/maps/contrib/113304986601114391121/reviews?hl=es-419,,5,Hace 6 años,Fuimos en dia de oferta. Q100 por todo el dia. A mis hijos les encanta. Yo con mi libro en mano y la camara para tomarles video
ChdDSUhNMG9nS0VJQ0FnSURVODhXTDVBRRAB,https://www.google.com/maps/contrib/107578487523734114515/reviews?hl=es-419,,5,Hace 6 años,Lleve a mi nene de 3 años y la verdad hay para todas las edades y gustos. Muy bonito.unica sugerencia...la comida no es muy buena
ChdDSUhNMG9nS0VJQ0FnSUNRcnRtQXFnRRAB,https://www.google.com/maps/contrib/104290706114491380042/reviews?hl=es-419,,1,Hace 7 años,Mala atención por parte del gerente y malos accesorios por parte de la empresa. Las llaves de locker se pierden fácilmente por culpa de la mala calidad de llaveros de bisutería que utilizan. Aparte cobran Q. 100 por reposición de llave.
ChZDSUhNMG9nS0VJQ0FnSUNULWFIOUNBEAE,https://www.google.com/maps/contrib/117960769313198875622/reviews?hl=es-419,,5,Hace un año,"Me encantó la experiencia pero nmms, las piscinas de espuma ya huelen a patas 😂 Se visitó en Fin de semana Tiempo de espera Sin espera Reservas recomendadas No lo sé"
ChZDSUhNMG9nS0VJQ0FnSUNodnJEa0RnEAE,https://www.google.com/maps/contrib/108596979029364693277/reviews?hl=es-419,,5,Hace 2 años,Ni que hablar.. súper... Solo no me gustó que tienen reglas... Pero fue por mi bien.... Jajajajaja.... Ya ahorrando pa regresar...
ChdDSUhNMG9nS0VJQ0FnSURReTV1NW1BRRAB,https://www.google.com/maps/contrib/117153041354864135747/reviews?hl=es-419,,3,Hace 7 años,"Atención del personal con posibilidades de mejora, no se identifican las normas del lugar (nos hicieron regresar para escuchar las normas dadas por un joven) el lugar no es tan grande... 1 hora de juego es suficiente para conocer... Intentan vender mas tiempo..."
ChZDSUhNMG9nS0VJQ0FnSUROa0pqT0tnEAE,https://www.google.com/maps/contrib/116898499607626250257/reviews?hl=es-419,,5,Hace un año,Un lugar excelente para divertirse y quitar el estrés Se visitó en Fin de semana Tiempo de espera Sin espera Reservas recomendadas No lo sé
ChZDSUhNMG9nS0VJQ0FnSURCdjVuM09REAE,https://www.google.com/maps/contrib/105790943488495033284/reviews?hl=es-419,,3,Hace 2 años,"Lindo lugar, los niños y grandes se divierten, la comida es buena!"
ChZDSUhNMG9nS0VJQ0FnSURZeHJTV0ZBEAE,https://www.google.com/maps/contrib/109098259727345894522/reviews?hl=es-419,,5,Hace 6 años,"Es un excelente lugar para poder ir con la familia, el personal que atiende es muy amable y servicial."
ChZDSUhNMG9nS0VJQ0FnSUNLOHJlYlZREAE,https://www.google.com/maps/contrib/114313381935090600171/reviews?hl=es-419,,5,Hace 4 años,Excelente lugar de diversión lo único que si no estoy de acuerdo es con la comida es exageradamente cara para ser practica comida chatarra
ChdDSUhNMG9nS0VJQ0FnSURJcDdHWmdRRRAB,https://www.google.com/maps/contrib/109267818332429750732/reviews?hl=es-419,,5,Hace 6 años,Muy buena atencion buen lugar para pasar el rato en familia. Los niños se la pasaron muy bien.
ChZDSUhNMG9nS0VJQ0FnSURvdDR6VU5REAE,https://www.google.com/maps/contrib/102393299969131292512/reviews?hl=es-419,,2,Hace 6 años,"No me gusto que los papas se vieran obligados a comprar calcetas para el cuidado de sus hijos, ya que muchos no van a meterse a los juegos, la organización es muy poca los precios en comidas y bebidas son altísimos y no existen promociones ni nada"
ChZDSUhNMG9nS0VJQ0FnSUNobjdLYmZ3EAE,https://www.google.com/maps/contrib/110040340269508592183/reviews?hl=es-419,,5,Hace 2 años,"Un lugar de diversión para niños y adultos en Majadas, vale la pena ir a pasar un rato divertido."
ChdDSUhNMG9nS0VJQ0FnSURXLXRDZjhRRRAB,https://www.google.com/maps/contrib/100291016420493549799/reviews?hl=es-419,,5,Hace 3 años,"Muy divertido, un lugar perfecto para salir a divertirse un rato"
ChdDSUhNMG9nS0VJQ0FnSUNybkt5eGd3RRAB,https://www.google.com/maps/contrib/112339261086396605038/reviews?hl=es-419,,5,Hace un año,Excelente para jugar y divertirse
ChZDSUhNMG9nS0VJQ0FnSUQwX0tyQ2RBEAE,https://www.google.com/maps/contrib/105426652155547152521/reviews?hl=es-419,,4,Hace 5 años,Muy buen lugar para entretenerse y pasar un buen rato
ChdDSUhNMG9nS0VJQ0FnSURqakpuN2xBRRAB,https://www.google.com/maps/contrib/115713867060386831897/reviews?hl=es-419,,5,Hace un año,Excelente lugar para que los niños liberen energías Se visitó en Fin de semana Tiempo de espera Sin espera Reservas recomendadas No lo sé
ChdDSUhNMG9nS0VJQ0FnSUNZOF9DX2xnRRAB,https://www.google.com/maps/contrib/110953329743096151364/reviews?hl=es-419,,5,Hace 6 años,"Un parqueo amplio, de fácil acceso, los ambientes muy ordenados y asesoría en todo momento, un muy buen lugar para divertirse mucho. Opciones para todas las edades."
ChdDSUhNMG9nS0VJQ0FnSUNCc1pXUDh3RRAB,https://www.google.com/maps/contrib/102059491265033947721/reviews?hl=es-419,,4,Hace 2 años,Excelente buen parqueo buenas instalaciones un poco alto el precio para mí gusto pero si regresaría
ChZDSUhNMG9nS0VJQ0FnSUQyMDRYUUdnEAE,https://www.google.com/maps/contrib/106875830964785985906/reviews?hl=es-419,,5,Hace 3 años,Me párese un exelente lugar para disfrutar y divertirse en familia o con amigos
ChZDSUhNMG9nS0VJQ0FnSUNtOF95WUR3EAE,https://www.google.com/maps/contrib/117179079435740683577/reviews?hl=es-419,,4,Hace 3 años,"Muy buen lugar para entretener a los niños pero deberian clasificar la musica, ya que ponen algunos reguetones con letras muy para adultos ."
ChdDSUhNMG9nS0VJQ0FnSUNjbGMzMG1BRRAB,https://www.google.com/maps/contrib/100378208111192258824/reviews?hl=es-419,,2,Hace 5 años,Es bonito pero ay muchas restricciones para los niños mas pequeños y eso no me gustos
ChZDSUhNMG9nS0VJQ0FnSUNtdTg2akRREAE,https://www.google.com/maps/contrib/114134751134508987510/reviews?hl=es-419,,2,Hace 3 años,"Los tiempos mínimos deberían organizarlos, el precio es alto, muchas restricciones, pero el lugar es bonito"
ChdDSUhNMG9nS0VJQ0FnSUQ2a3ZtbDFnRRAB,https://www.google.com/maps/contrib/113958317315643319068/reviews?hl=es-419,,5,Hace 4 años,"Me encanta es un lugar muy divertido, aunque me gustaría que hagan más juegos esque ya me aburrí un poco 😅 de los mismos, gracias ☺️…"
ChZDSUhNMG9nS0VJQ0FnSURacXQ3NmZBEAE,https://www.google.com/maps/contrib/115134796331135352963/reviews?hl=es-419,,5,Hace 2 años,"Me gusto mucho, una actividad diferente. Los empleados son amables. Se visitó en Día de semana Tiempo de espera Sin espera Reservas recomendadas No lo sé"
ChZDSUhNMG9nS0VJQ0FnSUNyd2M2MUp3EAE,https://www.google.com/maps/contrib/112455560628336620397/reviews?hl=es-419,,1,Hace un año,"Muy malo, me lastime la espalda y me tuve que ir en ambulancia, y casi me fracturo Se visitó en Fin de semana Tiempo de espera Sin espera Reservas recomendadas No lo sé"
ChdDSUhNMG9nS0VJQ0FnSUNEbXV2Y2dRRRAB,https://www.google.com/maps/contrib/116345544934855186130/reviews?hl=es-419,,3,Hace un año,"Bonito lugar, divertido, pero Sobrevalorado."
ChZDSUhNMG9nS0VJQ0FnSURScGN1REZ3EAE,https://www.google.com/maps/contrib/100392531513906618063/reviews?hl=es-419,,5,Hace 2 años,Buenísimo sólo una cosa. PADRES enseñenles a sus hijos a respetar el orden de las filas
ChdDSUhNMG9nS0VJQ0FnSUMtNHJpeGxnRRAB,https://www.google.com/maps/contrib/117958352567964441705/reviews?hl=es-419,,5,Editado Hace un año,Excelente lugar para llevar a los niños Se visitó en Día de semana Tiempo de espera Sin espera Reservas recomendadas No
ChZDSUhNMG9nS0VJQ0FnSURPN1lQOUF3EAE,https://www.google.com/maps/contrib/102416296312809625021/reviews?hl=es-419,,5,Hace 3 años,"Excelente lugar familiar, muy divertido"
ChZDSUhNMG9nS0VJQ0FnSUNnM3BpQlFnEAE,https://www.google.com/maps/contrib/114571127914724474557/reviews?hl=es-419,,5,Hace 7 años,"Las personas que trabajan allí son MUY AMABLES!!!!! Muy buen lugar para ir a divertirse, algo diferente!"
ChZDSUhNMG9nS0VJQ0FnSURrMzVub1BBEAE,https://www.google.com/maps/contrib/105568658763965293907/reviews?hl=es-419,,3,Hace 6 años,"Es bonito, pero en cuanto al control de tiempo con las calcomanias que se caen al jugar, es incómodo estarla buscando. Tienen que buscar otra mecanica"
ChZDSUhNMG9nS0VJQ0FnSUMwdUtfQmJ3EAE,https://www.google.com/maps/contrib/108460402063301218679/reviews?hl=es-419,,4,Hace 6 años,Mis hijos se la pasaron súper bien. Personal amable y las instalaciones en muy buenas condiciones
ChdDSUhNMG9nS0VJQ0FnSURTb2JiRDlBRRAB,https://www.google.com/maps/contrib/118126302689160848699/reviews?hl=es-419,,5,Editado Hace 4 años,"Está genial, los protocolos de seguridad se siguen a la perfección y están limpiando constantemente. Recomendado"
ChdDSUhNMG9nS0VJQ0FnSUNvNXJ6RXNRRRAB,https://www.google.com/maps/contrib/101956855857352228512/reviews?hl=es-419,,5,Hace 6 años,"Lugar super divertido para niños y adultos, tiene promociones, venden comida y si sucede algún accidente tienen primeros auxilios"
ChdDSUhNMG9nS0VJQ0FnSURxa2FlczhRRRAB,https://www.google.com/maps/contrib/102807786863598714381/reviews?hl=es-419,,1,Hace 4 años,Pienso que está sobre valorado 😟…
ChdDSUhNMG9nS0VJQ0FnSUNNMjdpR3dBRRAB,https://www.google.com/maps/contrib/102710503064884209512/reviews?hl=es-419,,3,Editado Hace 5 años,"Les falta agregar algo como, PRIMEROS AUXILIOS."
ChdDSUhNMG9nS0VJQ0FnSURvcDdYRjVBRRAB,https://www.google.com/maps/contrib/101617385123411619556/reviews?hl=es-419,,5,Hace 6 años,"Excelente lugar. Solo como observación: cuando den el ticket de 30 minutos deben de colocar, aplican restricciones."
ChdDSUhNMG9nS0VJQ0FnSUNvaXFmZTdRRRAB,https://www.google.com/maps/contrib/104573216789655272675/reviews?hl=es-419,,3,Hace 6 años,"Muy bonito, Pero pagar 15 quetzales por una botella de agua y 25. Por un café, es exagerado"
ChdDSUhNMG9nS0VJQ0FnSURZc29DYnFRRRAB,https://www.google.com/maps/contrib/112507169279447717968/reviews?hl=es-419,,4,Hace 6 años,"Me gusta, buenas actividades para distraerse, hay matado y unas pruebas de habilidad física asi como las tradicionales camas elásticas y basket ball"
ChdDSUhNMG9nS0VJQ0FnSURJanZ5VWxRRRAB,https://www.google.com/maps/contrib/118024304060957231818/reviews?hl=es-419,,5,Hace 6 años,Tiene buen ambiente para compartir con familia oh amigos pero carece de suficientes parqueos de vehículo
ChZDSUhNMG9nS0VJQ0FnSUNJb3NfNVdBEAE,https://www.google.com/maps/contrib/108253295004058816280/reviews?hl=es-419,,3,Hace 6 años,"Buen lugar para los niños jugaron, con infraestructura y seguridad. Ambiente agradable."
ChdDSUhNMG9nS0VJQ0FnSURHdnZpOF9BRRAB,https://www.google.com/maps/contrib/102497831337165016894/reviews?hl=es-419,,4,Hace 3 años,"Muy bien cuidado el lugar,,, muy buena atencion y el precio es justo,,, volvere"
ChZDSUhNMG9nS0VJQ0FnSUN1Nk1TYlZREAE,https://www.google.com/maps/contrib/110515915066784863261/reviews?hl=es-419,,4,Hace 3 años,"Muy bonito el concepto pero necesitan ampliar su parqueo, tarde demasiado en ingresar."
ChZDSUhNMG9nS0VJQ0FnSURKN0xxMUNBEAE,https://www.google.com/maps/contrib/113582300659610040074/reviews?hl=es-419,,5,Hace 2 años,Excelente lugar para celebrar con los chicos y grandes Se visitó en Fin de semana Tiempo de espera Sin espera Reservas recomendadas Sí
ChdDSUhNMG9nS0VJQ0FnSUMydnZ6NWpnRRAB,https://www.google.com/maps/contrib/117263538699207782095/reviews?hl=es-419,,5,Hace 3 años,El mejor lugar para divertirse saltando y jugando. Super seguro e higiénico.
ChdDSUhNMG9nS0VJQ0FnSUNxMzVpa2dnRRAB,https://www.google.com/maps/contrib/106071543798391074029/reviews?hl=es-419,,5,Hace 4 años,Excelente !! Experiencia insto a las familias que lo visiten. La pasaran estupendamente bien
ChdDSUhNMG9nS0VJQ0FnSUNLOHN2VGhnRRAB,https://www.google.com/maps/contrib/116084936511456131536/reviews?hl=es-419,,3,Hace 4 años,Buenas instalaciones todo muy limpio y cumplimiento de las reglas pero. Contaminación auditiva sin censura
